1.3305,0.0105,0.0355, 36210,33892,0,8530258,0,844,420,0,8527564,8530258,8827800,0,215482,1,8409359,0.016, 36063
1.3431,0.0126,0.0376, 35789,29340,0,8530258,0,860,15676,6568,8527564,8530258,8827800,0,215482,1,8311586,0.006, 36210
1.3572,0.0033,0.0283, 35789,24111,0,8530258,0,876,16192,0,8527564,8530258,8827800,0,215482,0,8311586,0.010, 36210
1.3621,0.0045,0.0295, 35898,23107,0,8530258,0,882,6064,0,8527564,8530258,8827800,0,215482,1,8250806,0.013, 36210
1.3772,0.0038,0.0288, 35898,25530,0,8530258,0,898,16192,0,8527564,8530258,8827800,0,215482,0,8250806,0.009, 36210
1.3787,0.0040,0.0290, 35898,23675,0,8530258,0,900,1855,0,8527564,8530258,8827800,0,215482,1,8250806,0.010, 36210
1.3972,0.0043,0.0293, 36060,29470,0,8530258,0,916,16192,0,8527564,8530258,8827800,0,215482,0,8259610,0.009, 36210
1.4032,0.0059,0.0309, 36095,29071,0,8530258,0,924,7483,0,8527564,8530258,8827800,0,215482,1,8267626,0.013, 36210
1.4172,0.0047,0.0297, 36095,23169,0,8530258,0,940,16192,0,8527564,8530258,8827800,0,215482,0,8267626,0.008, 36210
1.4218,0.0060,0.0311, 36198,22434,0,8318653,0,946,5795,0,9113801,8318653,8822442,0,515266,1,8291218,0.012, 36210
1.4372,0.0039,0.0289, 36198,32712,0,8318653,0,962,16192,0,9113801,8318653,8822442,0,515266,0,8291218,0.009, 36210
1.4381,0.0036,0.0286, 36198,31530,0,8318653,0,964,1182,0,9113801,8318653,8822442,0,515266,1,8291218,0.010, 36210
1.4572,0.0060,0.0310, 36351,30399,0,8318653,0,980,16192,0,9113801,8318653,8822442,0,515266,0,8314040,0.007, 36210
1.4694,0.0122,0.0372, 35928,33277,0,8318653,0,996,15338,5218,9113801,8318653,8822442,0,515266,1,8185250,0.013, 36351
1.4815,0.0119,0.0369, 35990,24953,0,8318653,0,1011,15061,893,9113801,8318653,8822442,0,515266,1,8199375,0.005, 36351
1.4971,0.0042,0.0293, 35990,24878,0,8318653,0,1027,16192,0,9113801,8318653,8822442,0,515266,0,8199375,0.009, 36351
1.5009,0.0051,0.0301, 36078,24213,0,8318653,0,1032,4713,0,9113801,8318653,8822442,0,515266,1,8183522,0.012, 36351
1.5171,0.0042,0.0293, 36078,27992,0,8318653,0,1048,16192,0,9113801,8318653,8822442,0,515266,0,8183522,0.009, 36351
1.5203,0.0051,0.0301, 36163,27055,0,8646875,0,1052,3973,0,8959477,8646875,8510382,0,486697,1,8202804,0.011, 36351
1.5371,0.0051,0.0301, 36163,27317,0,8646875,0,1068,16192,0,8959477,8646875,8510382,0,486697,0,8202804,0.008, 36351
1.5434,0.0073,0.0323, 36261,27586,0,8646875,0,1076,7827,0,8959477,8646875,8510382,0,486697,1,8213075,0.012, 36351
1.5571,0.0043,0.0293, 36261,24030,0,8646875,0,1092,16192,0,8959477,8646875,8510382,0,486697,0,8213075,0.009, 36351
1.5597,0.0045,0.0296, 36340,22756,0,8646875,0,1096,3298,0,8959477,8646875,8510382,0,486697,1,8230968,0.011, 36351
1.5771,0.0040,0.0290, 36340,28360,0,8646875,0,1112,16192,0,8959477,8646875,8510382,0,486697,0,8230968,0.009, 36351
1.5807,0.0047,0.0297, 36421,27868,0,8646875,0,1117,4540,0,8959477,8646875,8510382,0,486697,1,8253314,0.012, 36351
1.5971,0.0050,0.0300, 36421,26939,0,8646875,0,1133,16192,0,8959477,8646875,8510382,0,486697,0,8253314,0.008, 36351
1.6032,0.0070,0.0320, 36514,26395,0,8646875,0,1141,7628,0,8959477,8646875,8510382,0,486697,1,8274388,0.012, 36351
1.6171,0.0043,0.0293, 36514,23138,0,8646875,0,1157,16192,0,8959477,8646875,8510382,0,486697,0,8274388,0.009, 36351
1.6196,0.0044,0.0294, 36588,21031,0,8646875,0,1161,3119,0,8959477,8646875,8510382,0,486697,1,8299206,0.011, 36351
1.6371,0.0040,0.0290, 36588,27117,0,8456804,0,1177,16192,0,8725167,8456804,8904339,0,0,0,8299206,0.009, 36351
