0.9534,0.0003,0.0255, 36241,31129,0,6360266,0,407,8484,0,7566756,6360266,7985736,0,0,0,9485141,0.006 1
0.9586,0.0007,0.0258, 36241,29063,0,6360266,0,413,7272,0,7566756,6360266,7985736,0,0,0,9485141,0.011 1
0.9621,0.0001,0.0253, 37174,23386,0,6360266,0,418,5677,0,7566756,6360266,7985736,0,0,1,9767493,0.015 1
0.9680,0.0006,0.0258, 37174,31870,0,6850396,0,419,1212,0,8321191,6850396,8903726,0,0,0,9767493,0.001 1
0.9731,0.0004,0.0256, 37174,31870,0,6850396,0,426,8484,0,8321191,6850396,8903726,0,0,0,9767493,0.006 1
0.9783,0.0002,0.0253, 37174,29158,0,6850396,0,433,8484,0,8321191,6850396,8903726,0,0,0,9767493,0.012 1
0.9822,0.0001,0.0253, 38123,25164,0,6850396,0,438,5206,0,8321191,6850396,8903726,0,0,1,10016844,0.015 1
0.9879,0.0004,0.0256, 38123,32436,0,6850396,0,439,1212,0,8321191,6850396,8903726,0,0,0,10016844,0.001 1
0.9932,0.0003,0.0255, 38123,32436,0,6850396,0,446,8484,0,8321191,6850396,8903726,0,0,0,10016844,0.006 1
0.9983,0.0002,0.0254, 38123,30442,0,6850396,0,453,8484,0,8321191,6850396,8903726,0,0,0,10016844,0.011 1
1.0021,0.0001,0.0253, 39083,24670,0,6850396,0,458,5772,0,8321191,6850396,8903726,0,0,1,10309524,0.015 1
1.0078,0.0004,0.0256, 39083,34366,0,6850396,0,459,1212,0,8321191,6850396,8903726,0,0,0,10309524,0.001 1
1.0130,0.0007,0.0259, 39083,34366,0,6850396,0,466,8484,0,8321191,6850396,8903726,0,0,0,10309524,0.006 1
1.0182,0.0006,0.0257, 39083,31784,0,7533978,0,473,8484,0,8843431,7533978,9119317,0,0,0,10309524,0.011 1
1.0223,0.0001,0.0252, 40059,26506,0,7533978,0,479,6490,0,8843431,7533978,9119317,0,0,1,10602768,0.016 1
1.0278,0.0004,0.0256, 40059,34990,0,7533978,0,480,1212,0,8843431,7533978,9119317,0,0,0,10602768,0.001 1
1.0328,0.0007,0.0258, 40059,34990,0,7533978,0,487,8484,0,8843431,7533978,9119317,0,0,0,10602768,0.006 1
1.0379,0.0006,0.0257, 40059,33151,0,7533978,0,494,8484,0,8843431,7533978,9119317,0,0,0,10602768,0.011 1
1.0415,0.0002,0.0252, 40059,26037,0,7533978,0,500,7114,0,8843431,7533978,9119317,0,0,1,10602768,0.015 1
1.0478,0.0004,0.0256, 41096,35733,0,7533978,0,501,1212,0,8843431,7533978,9119317,0,0,0,10908027,0.001 1
1.0531,0.0001,0.0253, 41096,35733,0,7533978,0,509,9696,0,8843431,7533978,9119317,0,0,0,10908027,0.006 1
1.0582,0.0001,0.0252, 41096,32215,0,7533978,0,517,9696,0,8843431,7533978,9119317,0,0,0,10908027,0.011 1
1.0615,0.0001,0.0252, 41096,26782,0,7533978,0,522,5433,0,8843431,7533978,9119317,0,0,1,10908027,0.015 1
1.0677,0.0003,0.0254, 42101,36478,0,7533978,0,523,1212,0,8843431,7533978,9119317,0,0,0,11174782,0.001 1
1.0731,0.0002,0.0254, 42101,37690,0,8098782,0,531,9696,0,9684236,8098782,10769198,0,0,0,11174782,0.006 1
1.0785,0.0004,0.0255, 42101,33724,0,8098782,0,539,9696,0,9684236,8098782,10769198,0,0,0,11174782,0.012 1
1.0824,0.0001,0.0252, 43076,28758,0,8098782,0,545,6178,0,9684236,8098782,10769198,0,0,1,11466028,0.016 1
1.0878,0.0003,0.0255, 43076,37242,0,8098782,0,546,1212,0,9684236,8098782,10769198,0,0,0,11466028,0.001 1
1.0928,0.0004,0.0255, 43076,38454,0,8098782,0,554,9696,0,9684236,8098782,10769198,0,0,0,11466028,0.006 1
1.0978,0.0005,0.0256, 43076,35166,0,8098782,0,562,9696,0,9684236,8098782,10769198,0,0,0,11466028,0.010 1
